,Suit1,Card1,Suit2,Card2,Suit3,Card3,Suit4,Card4,Suit5,Card5
17359,Diamonds,Four,Hearts,Queen,Diamonds,Eight,Hearts,Eight,Hearts,King
17360,Hearts,Two,Clubs,Seven,Clubs,Two,Spades,Jack,Diamonds,Four
17361,Spades,Three,Hearts,Ace,Diamonds,King,Clubs,Ten,Clubs,Two
17362,Hearts,Six,Diamonds,Four,Clubs,Eight,Hearts,Four,Diamonds,Ten
17363,Hearts,Six,Diamonds,Six,Clubs,Four,Diamonds,Five,Clubs,Queen
17364,Clubs,Jack,Spades,Jack,Spades,Ace,Hearts,Nine,Clubs,Nine
17365,Hearts,King,Clubs,Nine,Diamonds,Three,Diamonds,Ten,Spades,King
17366,Clubs,Two,Hearts,Queen,Hearts,Five,Diamonds,Four,Diamonds,Six
17367,Spades,King,Hearts,Ace,Diamonds,Five,Hearts,Five,Hearts,Jack
17368,Clubs,Seven,Spades,Jack,Hearts,Jack,Hearts,Nine,Diamonds,Ten
17369,Diamonds,Three,Clubs,Seven,Spades,King,Hearts,Nine,Diamonds,Two
17370,Spades,Seven,Clubs,Nine,Spades,Three,Clubs,Eight,Clubs,Six
17371,Diamonds,Nine,Diamonds,Four,Spades,Seven,Clubs,King,Hearts,Jack
17372,Diamonds,Two,Hearts,Nine,Spades,Two,Hearts,Seven,Hearts,Ace
17373,Diamonds,King,Diamonds,Seven,Diamonds,Queen,Hearts,Queen,Hearts,Nine
17374,Clubs,Six,Spades,Ace,Diamonds,Seven,Diamonds,Nine,Hearts,Four
17375,Diamonds,King,Hearts,Three,Clubs,Six,Clubs,Eight,Spades,King
17376,Clubs,Ace,Clubs,Queen,Clubs,Three,Spades,Five,Diamonds,Nine
17377,Diamonds,Seven,Diamonds,Two,Spades,Queen,Clubs,King,Clubs,Ace
17378,Clubs,Seven,Hearts,King,Clubs,Five,Diamonds,Six,Clubs,Three
17379,Diamonds,Two,Spades,Six,Clubs,Nine,Diamonds,Nine,Hearts,Six
17380,Diamonds,Ten,Hearts,Ten,Spades,Queen,Clubs,Seven,Diamonds,Jack
17381,Hearts,Three,Clubs,Ten,Diamonds,Jack,Clubs,Queen,Spades,Three
17382,Clubs,Queen,Diamonds,Five,Hearts,Four,Hearts,Queen,Clubs,Nine
17383,Spades,Jack,Clubs,Nine,Diamonds,Two,Clubs,Four,Hearts,Two
17384,Spades,Seven,Hearts,Three,Diamonds,Six,Clubs,Three,Spades,King
17385,Diamonds,Ace,Diamonds,Queen,Clubs,Six,Hearts,Three,Diamonds,Jack
17386,Clubs,Jack,Hearts,Two,Diamonds,Ace,Spades,Two,Hearts,Three
17387,Clubs,Five,Clubs,Nine,Spades,Eight,Diamonds,Five,Clubs,Eight
17388,Hearts,Ten,Clubs,Nine,Spades,Ten,Hearts,Jack,Hearts,Six
17389,Spades,Queen,Spades,Three,Clubs,Three,Diamonds,Three,Hearts,Five
17390,Spades,Nine,Diamonds,Three,Hearts,Eight,Hearts,Nine,Clubs,Ace
17391,Spades,Seven,Hearts,Six,Hearts,Jack,Spades,Ace,Diamonds,Two
17392,Hearts,Jack,Clubs,Queen,Spades,Seven,Hearts,Ten,Diamonds,Jack
17393,Clubs,Four,Diamonds,King,Clubs,Seven,Spades,Six,Diamonds,Jack
17394,Spades,Ten,Diamonds,Four,Hearts,King,Spades,Three,Diamonds,Five
17395,Diamonds,Seven,Hearts,Nine,Hearts,Eight,Hearts,Two,Spades,Four
17396,Clubs,Eight,Diamonds,Two,Hearts,Ace,Hearts,Jack,Hearts,Four
17397,Hearts,Eight,Spades,Nine,Clubs,Jack,Hearts,Seven,Diamonds,Six
17398,Diamonds,Queen,Diamonds,Ten,Hearts,King,Diamonds,Seven,Spades,Ace
17399,Clubs,Three,Clubs,Queen,Clubs,Four,Clubs,Five,Diamonds,Four
17400,Spades,Ten,Hearts,Seven,Spades,Three,Spades,Five,Spades,King
17401,Clubs,Four,Diamonds,Nine,Hearts,Six,Clubs,Three,Clubs,Two
17402,Diamonds,King,Spades,Four,Hearts,Eight,Diamonds,Jack,Spades,Five
17403,Hearts,Five,Hearts,Eight,Spades,Ace,Spades,Two,Clubs,Six
17404,Diamonds,King,Spades,Six,Diamonds,Ace,Diamonds,Ten,Clubs,Eight
17405,Clubs,Six,Diamonds,Ace,Spades,Nine,Clubs,Seven,Clubs,Jack
17406,Diamonds,Ace,Diamonds,Five,Clubs,Ace,Clubs,Nine,Diamonds,Three
17407,Hearts,King,Clubs,Ten,Spades,Seven,Hearts,Nine,Clubs,Two
17408,Clubs,Eight,Hearts,Four,Diamonds,Five,Diamonds,Jack,Hearts,Queen
17409,Hearts,Five,Hearts,Seven,Hearts,Jack,Diamonds,Eight,Clubs,Ace
17410,Spades,Seven,Clubs,Five,Clubs,Queen,Clubs,Two,Hearts,Ace
17411,Diamonds,Ace,Hearts,Eight,Clubs,Seven,Diamonds,Four,Hearts,Three
17412,Diamonds,Ten,Diamonds,Three,Hearts,Four,Hearts,Queen,Spades,Three
17413,Spades,King,Hearts,Ten,Clubs,Two,Diamonds,Two,Diamonds,Seven
17414,Spades,Queen,Diamonds,Jack,Diamonds,Three,Clubs,Seven,Hearts,King
17415,Diamonds,Six,Clubs,Two,Clubs,Five,Hearts,Nine,Spades,Six
17416,Hearts,Nine,Hearts,King,Diamonds,Four,Hearts,Four,Diamonds,Five
17417,Clubs,Five,Diamonds,Seven,Hearts,Nine,Spades,Ace,Hearts,Six
17418,Spades,Six,Hearts,Three,Diamonds,Three,Diamonds,Seven,Clubs,Three
17419,Clubs,Five,Hearts,Queen,Spades,Queen,Diamonds,Eight,Clubs,Two
17420,Clubs,Nine,Clubs,Two,Clubs,Queen,Diamonds,King,Hearts,Ten
17421,Hearts,Nine,Clubs,King,Diamonds,Six,Spades,Four,Clubs,Ace
17422,Spades,Four,Spades,Queen,Diamonds,Five,Spades,Five,Clubs,Jack
17423,Hearts,Seven,Hearts,Two,Hearts,Six,Clubs,Six,Diamonds,Five
17424,Clubs,Three,Hearts,Jack,Spades,Seven,Hearts,Queen,Spades,Three
17425,Diamonds,Jack,Clubs,King,Diamonds,King,Hearts,Five,Diamonds,Five
17426,Clubs,Seven,Diamonds,Three,Diamonds,Ace,Clubs,Five,Hearts,Nine
17427,Clubs,Eight,Diamonds,Ace,Hearts,Eight,Spades,King,Diamonds,Jack
17428,Hearts,Six,Spades,Six,Spades,Nine,Hearts,Eight,Hearts,Ace
17429,Clubs,Nine,Spades,Six,Clubs,Jack,Diamonds,King,Clubs,Ace
17430,Hearts,Five,Diamonds,Ace,Diamonds,Six,Clubs,Six,Diamonds,Eight
17431,Clubs,Two,Diamonds,Three,Hearts,Jack,Hearts,Four,Hearts,Three
17432,Diamonds,Eight,Clubs,Four,Spades,Jack,Diamonds,King,Diamonds,Four
17433,Spades,Six,Diamonds,Three,Clubs,Two,Spades,King,Hearts,Seven
17434,Hearts,Five,Spades,Three,Hearts,Ten,Diamonds,Jack,Spades,Two
17435,Hearts,Two,Clubs,Eight,Clubs,Jack,Hearts,Five,Clubs,Queen
17436,Clubs,Six,Clubs,Five,Clubs,Nine,Diamonds,Nine,Diamonds,Jack
17437,Clubs,King,Diamonds,Ten,Spades,Three,Clubs,Three,Hearts,Two
17438,Spades,Ten,Clubs,Six,Clubs,Queen,Hearts,Eight,Spades,Nine
17439,Spades,Ten,Hearts,Six,Diamonds,Five,Diamonds,Eight,Hearts,Seven
17440,Spades,Eight,Diamonds,Seven,Diamonds,Four,Hearts,Ten,Spades,Five
17441,Diamonds,Four,Clubs,Seven,Diamonds,Eight,Clubs,Ten,Diamonds,Two
17442,Clubs,Eight,Clubs,Nine,Hearts,Jack,Clubs,Five,Clubs,Three
17443,Clubs,Two,Diamonds,Ten,Diamonds,Six,Diamonds,Five,Clubs,Five
17444,Spades,Ace,Clubs,Two,Spades,Jack,Hearts,Five,Spades,Eight
17445,Clubs,Five,Spades,Seven,Hearts,Seven,Clubs,Eight,Spades,Eight
17446,Clubs,King,Spades,Queen,Diamonds,Queen,Hearts,Ten,Spades,Two
17447,Diamonds,Seven,Hearts,King,Spades,Jack,Hearts,Eight,Spades,Ten
17448,Hearts,Five,Hearts,Six,Hearts,Jack,Hearts,Ace,Diamonds,Ace
17449,Hearts,Three,Spades,Queen,Hearts,King,Hearts,Five,Hearts,Two
17450,Hearts,Two,Clubs,Ace,Clubs,Eight,Diamonds,Queen,Diamonds,Six
17451,Diamonds,Nine,Diamonds,Two,Hearts,Queen,Spades,Nine,Diamonds,King
17452,Spades,Jack,Spades,Five,Hearts,Jack,Spades,Six,Spades,Seven
17453,Diamonds,Ten,Hearts,Six,Hearts,Queen,Spades,Ace,Spades,Nine
17454,Hearts,Three,Diamonds,Ten,Diamonds,Seven,Clubs,Queen,Clubs,Four
17455,Clubs,Six,Hearts,Six,Spades,Two,Spades,Seven,Diamonds,Two
17456,Clubs,Seven,Diamonds,Three,Hearts,Four,Clubs,Ten,Spades,Jack
17457,Clubs,Four,Spades,Jack,Spades,Four,Spades,Three,Clubs,Nine
17458,Hearts,Jack,Diamonds,Ace,Hearts,Nine,Diamonds,Nine,Clubs,Nine
17459,Hearts,Four,Spades,Six,Hearts,Two,Spades,King,Clubs,Queen
17460,Diamonds,Ace,Hearts,Nine,Diamonds,Seven,Diamonds,Eight,Hearts,Seven
17461,Clubs,Three,Hearts,Queen,Spades,Ten,Spades,Seven,Hearts,Four
17462,Hearts,Jack,Clubs,Queen,Spades,Five,Diamonds,Jack,Spades,Nine
17463,Diamonds,Four,Diamonds,Five,Diamonds,Six,Spades,Nine,Clubs,Four
17464,Clubs,Nine,Diamonds,Ace,Clubs,Eight,Hearts,Nine,Hearts,Ten
17465,Hearts,Ten,Diamonds,King,Clubs,Queen,Hearts,Four,Spades,Six
17466,Spades,Two,Spades,Five,Clubs,King,Hearts,Nine,Clubs,Five
17467,Spades,Ten,Spades,Seven,Spades,Five,Spades,Six,Hearts,Nine
17468,Spades,Two,Diamonds,Ten,Diamonds,Eight,Clubs,Four,Clubs,Queen
17469,Hearts,Ten,Spades,Ace,Spades,Five,Diamonds,Five,Spades,Three
17470,Hearts,Eight,Diamonds,Eight,Clubs,Three,Clubs,Jack,Spades,Ace
17471,Clubs,Six,Spades,Six,Spades,Queen,Spades,Eight,Hearts,Queen
17472,Hearts,King,Clubs,Seven,Hearts,Ace,Hearts,Eight,Spades,Ten
17473,Spades,Queen,Clubs,Four,Hearts,Eight,Diamonds,Two,Diamonds,Four
17474,Diamonds,Nine,Clubs,Seven,Diamonds,Six,Clubs,Eight,Spades,Six
17475,Hearts,Queen,Diamonds,Five,Clubs,Four,Spades,Five,Hearts,Ten
17476,Spades,King,Clubs,Three,Hearts,Seven,Spades,Seven,Diamonds,Queen
17477,Hearts,Nine,Diamonds,Ace,Hearts,Five,Spades,Jack,Diamonds,Jack
17478,Diamonds,Five,Clubs,Queen,Diamonds,King,Hearts,Three,Diamonds,Nine
17479,Diamonds,Eight,Spades,Two,Clubs,Three,Diamonds,Seven,Diamonds,Jack
17480,Clubs,Ten,Spades,King,Hearts,Ten,Clubs,Two,Clubs,King
17481,Hearts,Queen,Hearts,Nine,Spades,Ace,Spades,Three,Diamonds,Seven
17482,Clubs,Nine,Diamonds,Nine,Spades,Four,Diamonds,Eight,Hearts,Ace
17483,Spades,Nine,Diamonds,Queen,Spades,Four,Spades,Seven,Clubs,Two
17484,Clubs,Six,Diamonds,Seven,Hearts,Four,Hearts,Jack,Clubs,Seven
17485,Spades,Nine,Clubs,Four,Spades,King,Clubs,Nine,Spades,Jack
17486,Spades,Jack,Clubs,Queen,Spades,Ace,Spades,Nine,Spades,Queen
17487,Diamonds,Ace,Diamonds,Queen,Clubs,Seven,Diamonds,King,Clubs,Three
17488,Spades,Six,Diamonds,Ten,Clubs,Four,Diamonds,Five,Diamonds,Queen
17489,Hearts,Six,Spades,Queen,Hearts,Three,Hearts,Seven,Clubs,Two
17490,Hearts,Queen,Spades,Ace,Clubs,Eight,Clubs,Five,Diamonds,Six
17491,Clubs,Two,Hearts,Three,Diamonds,Queen,Spades,Queen,Clubs,Ace
17492,Spades,Seven,Diamonds,Four,Spades,Eight,Diamonds,King,Diamonds,Ace
17493,Diamonds,Jack,Diamonds,Ace,Hearts,Five,Clubs,King,Diamonds,Six
17494,Clubs,Eight,Clubs,Three,Diamonds,Ace,Spades,Five,Spades,Three
17495,Hearts,King,Hearts,Seven,Clubs,Queen,Hearts,Eight,Diamonds,Two
17496,Spades,Ten,Clubs,Jack,Clubs,Six,Hearts,Queen,Diamonds,Three
17497,Spades,Jack,Hearts,Three,Diamonds,Six,Hearts,Eight,Clubs,Seven
17498,Spades,Ace,Clubs,Eight,Spades,King,Diamonds,King,Diamonds,Nine
17499,Diamonds,Six,Clubs,Seven,Clubs,Eight,Hearts,Ace,Clubs,King
17500,Diamonds,Jack,Clubs,Queen,Spades,Jack,Hearts,Two,Diamonds,Queen
17501,Hearts,Seven,Spades,Six,Spades,Two,Clubs,Five,Clubs,Ace
17502,Clubs,Ace,Clubs,Ten,Diamonds,Five,Spades,King,Diamonds,Nine
17503,Clubs,Nine,Diamonds,Ten,Hearts,King,Hearts,Nine,Spades,Six
17504,Hearts,Ten,Clubs,Six,Spades,Three,Clubs,Ace,Clubs,Ten
17505,Spades,Seven,Diamonds,Ace,Hearts,Queen,Clubs,Seven,Diamonds,Jack
17506,Hearts,Three,Hearts,Two,Diamonds,Five,Hearts,Four,Spades,Six
17507,Hearts,Eight,Hearts,Seven,Diamonds,Six,Spades,Ace,Clubs,Ace
17508,Clubs,Three,Diamonds,Eight,Hearts,Three,Spades,Four,Clubs,Four
17509,Hearts,Queen,Diamonds,Three,Clubs,Four,Clubs,Seven,Diamonds,Jack
17510,Clubs,Eight,Diamonds,Seven,Spades,King,Clubs,Nine,Hearts,Jack
17511,Diamonds,Nine,Hearts,Six,Spades,Jack,Hearts,Eight,Hearts,Four
17512,Spades,Three,Clubs,Queen,Spades,Four,Spades,Queen,Hearts,Five
17513,Diamonds,Five,Spades,Five,Diamonds,King,Hearts,Queen,Diamonds,Two
17514,Clubs,Ten,Hearts,Nine,Clubs,Seven,Spades,King,Clubs,Ace
17515,Diamonds,Seven,Spades,Ten,Hearts,Ace,Clubs,Nine,Clubs,Eight
17516,Spades,Queen,Clubs,Ten,Hearts,Six,Hearts,Four,Clubs,Three
17517,Spades,Seven,Spades,Ace,Hearts,King,Hearts,Jack,Diamonds,Seven
17518,Clubs,Seven,Diamonds,Ace,Hearts,Queen,Diamonds,King,Clubs,Queen
17519,Clubs,Queen,Diamonds,Ace,Hearts,Six,Spades,Nine,Spades,Two
17520,Clubs,Five,Clubs,Six,Clubs,Nine,Spades,Seven,Diamonds,Eight
17521,Diamonds,King,Clubs,Three,Diamonds,Ten,Hearts,Jack,Hearts,Ace
17522,Diamonds,King,Diamonds,Two,Diamonds,Nine,Diamonds,Jack,Clubs,Two
17523,Hearts,Two,Clubs,Nine,Clubs,Ace,Hearts,Six,Diamonds,Eight
17524,Hearts,Queen,Hearts,Nine,Hearts,Two,Clubs,Six,Hearts,Four
17525,Hearts,Jack,Clubs,Two,Diamonds,Six,Clubs,Nine,Diamonds,Nine
17526,Diamonds,Three,Hearts,Ten,Clubs,Queen,Diamonds,Nine,Hearts,Seven
17527,Clubs,Ace,Diamonds,Two,Diamonds,Three,Clubs,Seven,Spades,Two
17528,Hearts,Nine,Spades,Jack,Diamonds,Three,Spades,King,Spades,Eight
17529,Spades,Jack,Clubs,Two,Clubs,Nine,Hearts,Four,Diamonds,King
17530,Hearts,Ace,Spades,Five,Clubs,Eight,Hearts,Six,Clubs,Jack
17531,Spades,Three,Spades,Seven,Diamonds,Nine,Clubs,King,Clubs,Five
17532,Hearts,Six,Hearts,Four,Diamonds,Ten,Clubs,Three,Clubs,King
17533,Hearts,Queen,Hearts,Six,Clubs,Ten,Diamonds,Seven,Diamonds,Jack
17534,Clubs,Eight,Hearts,Four,Diamonds,Two,Diamonds,Queen,Spades,Two
17535,Clubs,Nine,Spades,Seven,Hearts,King,Hearts,Ten,Clubs,Jack
17536,Clubs,Ace,Hearts,Nine,Clubs,Two,Hearts,Queen,Clubs,Three
17537,Hearts,Ace,Clubs,King,Clubs,Ten,Hearts,Eight,Diamonds,Five
17538,Spades,Seven,Diamonds,Four,Diamonds,Jack,Diamonds,Nine,Clubs,Five
17539,Spades,Ace,Spades,King,Clubs,Eight,Clubs,Nine,Hearts,Two
17540,Clubs,Five,Diamonds,Seven,Clubs,Ace,Diamonds,Two,Clubs,Nine
17541,Spades,Nine,Diamonds,Five,Spades,Ten,Hearts,Seven,Clubs,Seven
17542,Hearts,Two,Spades,Five,Diamonds,King,Clubs,Jack,Diamonds,Nine
17543,Diamonds,Five,Hearts,Jack,Hearts,Ten,Diamonds,Seven,Clubs,Six
17544,Diamonds,Two,Diamonds,Nine,Spades,Ace,Hearts,Three,Hearts,Six
17545,Diamonds,Three,Hearts,Three,Diamonds,King,Spades,Six,Spades,Two
17546,Hearts,Five,Diamonds,Four,Clubs,Ten,Spades,King,Spades,Eight
17547,Spades,Ace,Hearts,Seven,Hearts,King,Diamonds,Two,Hearts,Ace
17548,Clubs,Nine,Diamonds,Eight,Spades,Five,Hearts,Five,Hearts,Ace
17549,Spades,Two,Diamonds,Six,Hearts,Nine,Spades,Three,Diamonds,Seven
17550,Hearts,Queen,Clubs,Seven,Hearts,Two,Diamonds,Eight,Diamonds,Three
17551,Clubs,King,Spades,Jack,Spades,Ten,Spades,Seven,Hearts,Jack
17552,Clubs,Three,Hearts,Three,Clubs,Two,Spades,Ten,Spades,Seven
17553,Hearts,Ace,Clubs,Three,Diamonds,Two,Spades,Three,Hearts,Five
17554,Diamonds,Eight,Hearts,Two,Clubs,Three,Diamonds,Ten,Hearts,King
17555,Hearts,King,Clubs,Nine,Spades,Nine,Clubs,Eight,Hearts,Six
17556,Clubs,Six,Clubs,Two,Spades,Two,Clubs,Eight,Spades,Nine
17557,Diamonds,Two,Diamonds,Four,Spades,King,Clubs,Two,Diamonds,King
17558,Hearts,Two,Diamonds,Ten,Spades,Two,Hearts,Six,Diamonds,Seven
17559,Clubs,King,Spades,Jack,Diamonds,Seven,Clubs,Seven,Diamonds,Eight
17560,Clubs,Six,Clubs,Queen,Hearts,Ten,Spades,Four,Diamonds,Seven
17561,Diamonds,Ten,Clubs,Three,Diamonds,Six,Hearts,Three,Clubs,Five
17562,Diamonds,Ace,Clubs,Nine,Diamonds,Eight,Hearts,Two,Spades,Five
17563,Diamonds,Seven,Diamonds,King,Spades,Eight,Hearts,Queen,Hearts,Four
17564,Diamonds,King,Spades,Jack,Hearts,Two,Clubs,Nine,Spades,King
17565,Spades,Jack,Clubs,Two,Clubs,Jack,Hearts,Queen,Spades,Nine
17566,Diamonds,Queen,Clubs,Five,Spades,Jack,Hearts,Five,Clubs,Three
17567,Hearts,Five,Hearts,Three,Clubs,King,Hearts,King,Hearts,Seven
17568,Spades,Four,Hearts,Five,Clubs,Five,Diamonds,Two,Hearts,Four
17569,Hearts,King,Clubs,Nine,Diamonds,Jack,Spades,Four,Diamonds,Three
17570,Hearts,Two,Diamonds,Six,Clubs,Eight,Spades,Three,Diamonds,Five
17571,Diamonds,Ten,Diamonds,Ace,Spades,Ace,Clubs,Jack,Spades,Jack
17572,Diamonds,Four,Hearts,Six,Spades,Six,Hearts,Nine,Hearts,Five
17573,Clubs,Three,Diamonds,Ten,Clubs,Nine,Spades,Ten,Diamonds,Seven
17574,Diamonds,Nine,Spades,Two,Clubs,Seven,Clubs,King,Clubs,Five
17575,Hearts,King,Spades,Seven,Clubs,Jack,Diamonds,Four,Diamonds,Jack
17576,Clubs,Ace,Spades,Seven,Clubs,Eight,Spades,Ten,Diamonds,Two
17577,Diamonds,Seven,Clubs,Nine,Diamonds,Six,Diamonds,Five,Clubs,Ten
17578,Spades,Eight,Hearts,Three,Hearts,Two,Hearts,Seven,Clubs,Six
17579,Diamonds,Seven,Hearts,Ace,Diamonds,Four,Diamonds,Six,Clubs,Six
17580,Hearts,Three,Spades,Five,Spades,Seven,Clubs,Five,Hearts,Eight
17581,Spades,Jack,Hearts,Five,Clubs,Seven,Diamonds,Three,Spades,Seven
17582,Clubs,Eight,Hearts,Three,Clubs,Queen,Spades,Queen,Spades,Six
17583,Spades,Two,Clubs,Ace,Spades,Ten,Hearts,Jack,Spades,Five
17584,Spades,Nine,Clubs,Seven,Clubs,Five,Diamonds,Nine,Hearts,Three
17585,Spades,Eight,Spades,Five,Hearts,Seven,Diamonds,King,Hearts,Six
17586,Clubs,Five,Spades,Three,Clubs,Three,Spades,Six,Diamonds,Two
17587,Hearts,Jack,Clubs,Six,Diamonds,Ace,Diamonds,Three,Diamonds,Two
17588,Spades,Eight,Spades,Jack,Diamonds,Three,Hearts,Six,Hearts,Five
17589,Diamonds,Five,Spades,Jack,Hearts,King,Spades,Eight,Spades,Six
17590,Clubs,Two,Hearts,Jack,Diamonds,King,Clubs,Four,Diamonds,Six
17591,Diamonds,Jack,Clubs,Four,Diamonds,King,Clubs,Queen,Spades,Jack
17592,Hearts,Four,Hearts,Jack,Hearts,Nine,Hearts,Eight,Spades,King
17593,Diamonds,King,Spades,Queen,Clubs,Seven,Hearts,Two,Spades,Nine
17594,Clubs,Three,Clubs,Two,Spades,King,Diamonds,Five,Hearts,Seven
17595,Hearts,Eight,Diamonds,Five,Diamonds,Four,Clubs,Three,Clubs,Nine
17596,Hearts,Seven,Clubs,Two,Clubs,Eight,Diamonds,Eight,Clubs,Ace
17597,Spades,King,Diamonds,Four,Clubs,Eight,Spades,Ace,Spades,Queen
17598,Clubs,Nine,Spades,Ten,Hearts,Six,Clubs,Three,Clubs,Eight
17599,Diamonds,Three,Diamonds,Two,Hearts,Five,Diamonds,Ace,Hearts,Seven
17600,Clubs,Jack,Diamonds,Four,Clubs,Ten,Diamonds,Six,Hearts,Ten
17601,Hearts,Six,Spades,Nine,Spades,Six,Hearts,Jack,Diamonds,Four
17602,Spades,Eight,Hearts,Nine,Spades,Six,Diamonds,Eight,Clubs,Seven
17603,Clubs,Jack,Clubs,Nine,Clubs,Seven,Hearts,Ace,Spades,Seven
17604,Hearts,Jack,Diamonds,Eight,Spades,Seven,Diamonds,Five,Hearts,King
17605,Hearts,Four,Clubs,King,Hearts,Jack,Spades,Nine,Clubs,Ace
17606,Clubs,Queen,Hearts,Nine,Hearts,Jack,Diamonds,Ace,Diamonds,Seven
17607,Spades,Seven,Diamonds,Nine,Clubs,Two,Hearts,Three,Clubs,Ace
17608,Clubs,Jack,Diamonds,Six,Clubs,Queen,Spades,Eight,Spades,Two
17609,Diamonds,Two,Hearts,Five,Spades,Ace,Clubs,Nine,Hearts,Jack
17610,Clubs,Seven,Clubs,Two,Hearts,Five,Clubs,Five,Diamonds,Four
17611,Spades,Queen,Hearts,Six,Spades,Two,Clubs,Three,Hearts,Eight
17612,Hearts,Six,Diamonds,Ten,Hearts,King,Hearts,Ten,Diamonds,Six
17613,Clubs,Eight,Clubs,Jack,Clubs,Four,Diamonds,Jack,Hearts,Four
17614,Clubs,Six,Spades,Nine,Hearts,Six,Hearts,King,Diamonds,Eight
17615,Spades,Six,Clubs,Nine,Clubs,Two,Clubs,Eight,Diamonds,Seven
17616,Diamonds,Jack,Diamonds,Five,Diamonds,Two,Hearts,Four,Spades,Ace
17617,Spades,King,Clubs,Six,Diamonds,Two,Diamonds,Eight,Clubs,Seven
17618,Hearts,Jack,Clubs,Five,Diamonds,Two,Spades,Jack,Diamonds,Ten
17619,Hearts,Ten,Spades,Four,Diamonds,Seven,Diamonds,Nine,Hearts,Queen
17620,Hearts,Jack,Hearts,Queen,Diamonds,Five,Hearts,Nine,Spades,Four
17621,Clubs,Seven,Hearts,Seven,Hearts,Queen,Hearts,Ace,Spades,Eight
17622,Clubs,Two,Hearts,Nine,Diamonds,Six,Diamonds,Three,Hearts,Ace
17623,Diamonds,Six,Clubs,Three,Spades,King,Spades,Nine,Hearts,Six
17624,Hearts,Five,Spades,Ten,Diamonds,King,Hearts,Eight,Spades,Seven
17625,Spades,Eight,Clubs,Ace,Hearts,Six,Diamonds,Jack,Diamonds,Eight
17626,Clubs,Ten,Hearts,Four,Spades,King,Clubs,Jack,Hearts,Three
17627,Clubs,Four,Spades,Three,Hearts,Queen,Diamonds,Eight,Spades,King
17628,Hearts,Seven,Clubs,Five,Hearts,Eight,Diamonds,Nine,Hearts,Ten
17629,Diamonds,Ten,Diamonds,King,Hearts,Jack,Diamonds,Four,Diamonds,Two
17630,Diamonds,Jack,Spades,Jack,Clubs,Nine,Diamonds,Ten,Spades,Five
17631,Spades,Five,Hearts,Ace,Spades,Nine,Clubs,Ten,Clubs,Four
17632,Diamonds,Two,Hearts,Jack,Diamonds,Four,Spades,Eight,Clubs,Seven
17633,Clubs,Three,Hearts,Six,Hearts,Five,Spades,Five,Hearts,Eight
17634,Clubs,Jack,Hearts,Ten,Diamonds,Four,Spades,Ten,Spades,Jack
17635,Clubs,Queen,Hearts,Ten,Diamonds,Ten,Clubs,Ace,Hearts,Three
17636,Spades,Ace,Clubs,Nine,Clubs,King,Diamonds,Jack,Clubs,Eight
17637,Diamonds,Seven,Diamonds,Six,Hearts,Four,Diamonds,King,Hearts,Three
17638,Diamonds,Queen,Hearts,Four,Diamonds,King,Diamonds,Four,Clubs,Three
17639,Diamonds,Seven,Spades,Seven,Clubs,Seven,Diamonds,Nine,Diamonds,Two
17640,Clubs,Ace,Diamonds,Ace,Spades,Five,Diamonds,Ten,Spades,Jack
17641,Hearts,Seven,Spades,Ace,Clubs,Two,Clubs,Four,Spades,King
17642,Diamonds,Six,Clubs,Two,Spades,Ace,Diamonds,Two,Diamonds,Jack
17643,Clubs,King,Hearts,Nine,Hearts,King,Diamonds,Three,Spades,Queen
17644,Spades,King,Diamonds,Six,Diamonds,Seven,Diamonds,Ace,Diamonds,Four
17645,Spades,Ace,Spades,Jack,Diamonds,Three,Clubs,Seven,Clubs,Nine
17646,Diamonds,Five,Clubs,Two,Spades,Four,Diamonds,Four,Diamonds,Eight
17647,Clubs,Two,Diamonds,Queen,Spades,Ten,Hearts,Four,Diamonds,Jack
17648,Spades,Ten,Hearts,Eight,Spades,Seven,Spades,Eight,Clubs,Four
17649,Hearts,Four,Spades,Two,Hearts,Jack,Clubs,King,Clubs,Two
17650,Diamonds,King,Clubs,King,Hearts,Six,Clubs,Nine,Hearts,Jack
17651,Clubs,Ace,Diamonds,Five,Clubs,Seven,Clubs,Eight,Spades,Four
17652,Clubs,Nine,Spades,Eight,Clubs,Five,Hearts,Seven,Hearts,Ace
17653,Diamonds,Seven,Hearts,Jack,Diamonds,Eight,Hearts,Two,Diamonds,Six
17654,Spades,King,Spades,Three,Clubs,Ace,Clubs,Six,Diamonds,Eight
17655,Spades,Ace,Clubs,Eight,Diamonds,Queen,Hearts,Eight,Hearts,King
17656,Hearts,Ace,Diamonds,Seven,Spades,Four,Diamonds,Two,Hearts,Seven
17657,Diamonds,Six,Hearts,Three,Spades,Two,Diamonds,Eight,Hearts,Queen
17658,Clubs,King,Diamonds,Ten,Clubs,Eight,Spades,Seven,Spades,Eight
17659,Clubs,King,Hearts,Three,Hearts,Five,Clubs,Eight,Clubs,Five
17660,Clubs,Three,Diamonds,Two,Hearts,Seven,Clubs,King,Diamonds,Ten
17661,Hearts,Ace,Diamonds,Six,Spades,Two,Spades,Four,Spades,Queen
17662,Clubs,Five,Clubs,Eight,Hearts,Eight,Spades,Two,Clubs,Ten
17663,Spades,Eight,Clubs,Eight,Clubs,Five,Clubs,Two,Spades,Six
17664,Diamonds,King,Hearts,King,Hearts,Eight,Diamonds,Six,Hearts,Two
