,Suit1,Card1,Suit2,Card2,Suit3,Card3,Suit4,Card4,Suit5,Card5
22189,1,11,2,2,2,4,4,10,3,10
400669,2,11,3,10,4,3,4,13,2,13
103503,4,13,3,10,3,13,1,2,2,6
517033,2,13,2,1,4,8,1,9,3,1
550428,1,7,4,8,1,9,3,7,2,5
726800,2,4,4,2,2,6,3,8,3,10
358798,1,9,1,1,2,12,2,11,4,13
824228,4,11,1,6,2,13,1,8,1,7
880105,4,13,3,1,1,3,2,9,4,12
959748,1,10,3,9,1,4,3,1,4,12
945296,2,7,3,7,2,3,2,13,3,5
961047,1,11,4,11,3,1,3,5,1,3
774032,4,3,4,4,1,9,2,1,3,4
329270,3,12,3,13,3,9,2,10,1,1
274895,3,7,3,10,2,3,2,8,3,11
140623,3,7,2,2,4,12,4,10,1,11
401847,3,9,1,8,3,6,1,11,4,3
903457,3,11,4,5,3,3,3,5,1,7
507842,2,9,3,6,4,9,2,8,4,11
15034,2,2,1,13,2,4,4,12,1,11
75372,3,12,4,4,4,2,3,8,2,2
442201,4,2,2,7,1,13,2,11,2,13
840869,3,6,3,2,1,8,1,7,4,3
517891,3,6,1,1,2,8,1,9,4,6
942654,3,5,4,13,1,5,2,4,2,8
506908,4,9,2,8,3,13,2,12,4,1
156094,4,1,3,7,3,8,4,3,4,9
757475,1,1,2,10,3,2,1,11,4,9
519420,3,3,2,10,2,9,4,4,4,10
752094,4,9,2,8,4,7,4,8,1,6
123775,2,2,3,1,4,1,2,12,4,3
249485,3,4,2,13,3,2,1,10,4,4
179505,4,4,2,3,4,3,4,5,2,2
572916,4,6,4,1,1,12,2,1,2,12
781983,2,6,2,1,1,4,1,2,2,13
483157,3,10,1,4,3,6,4,12,4,6
136922,2,10,2,9,2,7,1,1,1,3
243596,1,4,2,2,4,4,4,13,4,6
370529,1,8,2,3,3,11,4,3,3,13
960280,3,11,4,13,2,3,4,9,2,11
535701,3,8,4,13,4,10,1,4,1,12
705855,3,3,1,10,4,1,2,4,1,8
369902,2,1,2,6,2,5,2,11,4,10
358264,1,2,4,5,1,3,1,5,2,9
89919,3,6,3,4,1,5,2,7,3,2
825008,3,10,2,6,1,11,2,8,1,7
87288,2,6,2,11,1,12,4,3,3,8
557968,3,6,4,7,1,13,3,1,2,10
615198,2,8,2,11,2,2,3,3,4,11
918982,4,12,4,10,3,11,3,8,1,6
590441,1,4,1,13,3,8,2,12,1,2
25096,3,8,2,9,3,3,2,12,1,4
498818,2,9,3,2,4,10,2,2,1,8
204995,4,1,1,7,2,11,2,12,4,10
276164,4,1,4,13,1,5,2,9,2,4
263014,3,4,3,7,4,13,1,7,1,13
331524,3,10,2,3,4,8,4,1,4,10
866869,1,13,4,4,3,11,4,1,4,12
405168,2,12,3,13,1,11,4,4,4,8
147116,1,3,4,4,4,11,4,3,4,2
532518,2,11,2,4,3,11,1,9,3,6
672601,2,11,4,8,2,9,3,1,3,9
946454,3,6,1,2,4,6,4,4,4,8
939294,1,11,3,5,2,13,2,12,3,10
444949,1,6,4,2,3,3,3,2,2,6
160951,2,3,1,4,2,8,1,8,4,4
115353,4,7,1,5,3,13,2,11,1,2
802161,1,6,3,10,1,4,3,3,2,11
474528,1,13,1,9,3,8,1,3,1,10
665737,3,11,3,3,4,11,3,13,1,7
550464,4,13,2,2,2,9,2,3,2,8
614949,1,11,4,2,2,5,3,6,1,13
692596,4,5,2,6,1,9,1,11,3,9
356996,4,7,1,6,4,4,1,13,2,9
894892,2,4,3,3,1,12,2,12,1,8
728243,4,8,2,9,4,6,1,9,4,1
578916,4,10,2,4,1,7,2,3,1,6
674300,3,8,2,12,1,1,1,11,4,6
980391,3,1,1,4,1,13,1,7,2,2
862000,2,13,3,6,2,8,3,4,3,13
506357,2,5,3,9,4,5,3,7,4,2
439277,2,4,3,3,1,9,4,5,2,12
447032,3,12,3,1,2,12,1,10,4,10
532591,3,9,4,1,1,13,4,11,1,6
159986,3,3,3,11,2,9,3,9,2,6
252195,3,6,4,1,2,9,3,5,4,13
439488,1,3,3,3,1,1,2,8,2,6
9705,3,8,1,11,1,4,3,13,4,5
233290,1,13,3,8,4,11,4,12,2,4
795678,4,2,4,12,4,11,2,12,1,12
868848,1,12,3,6,4,4,3,13,4,5
692247,1,13,3,2,1,9,1,8,2,12
313001,3,4,2,7,2,2,4,5,1,1
388538,1,11,2,9,1,2,2,5,4,4
745362,1,9,2,10,2,6,2,7,1,2
821711,2,5,1,10,3,12,2,6,1,4
836688,3,6,4,1,1,5,1,4,4,2
145704,3,9,2,11,2,7,1,4,3,11
769951,1,8,2,10,4,2,3,7,4,9
904791,3,13,2,12,1,7,2,10,3,2
592086,4,2,1,9,2,8,2,11,3,11
168383,1,3,3,12,4,7,1,7,2,12
114046,3,1,1,8,1,3,2,12,4,4
100220,3,7,1,6,4,7,2,1,3,12
953554,3,4,1,11,1,13,4,7,4,8
181287,2,6,1,9,4,3,1,10,2,1
243642,1,13,1,9,3,3,4,6,4,5
884249,4,1,2,2,1,3,1,2,4,9
779259,3,11,1,10,1,5,4,9,3,4
423880,2,1,3,2,4,8,2,13,2,4
413119,3,2,3,10,1,13,4,9,3,8
638253,2,3,2,9,3,1,2,5,1,4
326343,2,6,4,6,4,1,1,7,1,13
371040,2,5,4,2,2,11,4,11,1,4
812141,1,3,1,4,2,8,1,2,4,9
635612,1,2,1,1,2,12,1,8,2,11
769082,3,7,3,2,4,13,3,11,1,2
779750,1,5,3,6,1,10,2,2,4,10
387128,1,1,2,10,4,13,2,5,1,12
56702,4,3,3,4,2,4,4,6,1,11
528530,2,2,1,11,1,6,2,11,4,4
968316,3,4,3,11,4,9,1,11,3,12
819523,2,11,3,13,4,1,3,4,1,13
884485,3,5,3,13,3,6,3,3,3,11
581269,1,8,1,10,1,3,4,8,1,13
2210,2,6,3,11,1,11,2,10,4,2
23399,1,6,4,11,3,10,3,3,3,6
696830,3,10,2,8,3,8,2,11,3,12
366269,4,1,2,10,2,3,3,8,2,1
203535,2,3,2,12,4,11,1,4,1,2
893557,1,5,1,7,1,4,4,6,4,3
592865,1,2,1,7,2,8,4,13,3,3
59281,2,4,2,3,3,5,2,11,1,6
151597,4,10,4,7,2,4,1,6,4,4
881891,3,10,2,11,3,7,1,9,2,3
74957,3,8,1,5,2,3,2,5,4,13
957302,2,3,3,13,3,5,1,6,1,5
598219,3,10,3,7,1,3,2,9,3,1
802868,1,6,1,12,4,2,2,9,4,11
492472,3,4,2,8,3,10,1,11,1,1
299670,4,8,2,12,4,5,1,5,3,6
949098,3,8,2,11,4,9,1,5,4,10
517214,1,13,1,6,3,3,1,12,1,1
561460,4,3,3,1,3,2,2,9,1,12
535805,3,3,3,11,2,2,1,11,3,7
309562,2,12,3,2,2,5,2,8,4,12
794509,1,11,4,6,1,5,4,9,1,7
442964,2,10,1,7,2,9,4,11,4,12
897731,1,9,1,7,2,7,4,3,2,3
32041,2,10,2,7,4,4,3,3,1,5
932357,2,6,4,11,1,13,3,11,1,2
19689,2,3,1,3,3,13,3,1,1,13
914544,4,7,1,7,2,9,3,4,1,4
886933,3,1,1,3,2,4,3,5,2,1
938848,3,2,3,6,3,9,2,6,1,8
732716,1,8,4,2,2,3,1,10,3,3
811933,1,12,1,4,3,8,3,1,1,7
923627,2,5,4,6,2,12,3,13,4,2
124738,2,8,1,3,1,5,2,4,4,7
295482,4,8,3,11,1,2,2,1,1,3
93902,4,1,3,1,3,13,4,2,2,2
439975,1,4,4,4,2,3,2,12,3,6
48039,4,5,2,4,1,9,4,4,2,1
22147,4,4,2,11,3,10,2,13,2,9
813350,3,2,3,1,1,7,4,2,3,11
711019,2,11,1,12,3,11,3,3,1,5
314867,1,11,3,3,2,1,2,2,2,5
660671,2,9,3,11,3,10,2,12,1,2
915387,1,9,1,8,2,9,2,8,1,4
543159,2,3,3,5,2,6,3,9,1,1
248909,3,7,2,3,4,4,2,9,2,7
372660,1,7,1,6,2,1,4,4,2,2
259023,3,12,2,9,1,9,3,1,4,13
227223,1,5,4,11,4,9,4,12,2,13
29916,4,8,4,1,2,9,4,12,1,6
454085,2,7,1,10,1,11,3,7,2,8
266362,2,10,4,2,3,12,1,13,4,4
706612,2,11,3,10,1,7,1,1,2,1
148198,4,8,1,12,4,7,2,6,3,13
889286,1,5,1,11,3,1,4,6,4,11
808248,3,3,2,2,4,3,3,9,4,6
419172,4,12,3,3,4,7,4,4,4,8
790558,2,13,2,6,4,2,2,1,4,6
479165,2,7,2,6,1,9,3,7,1,7
674075,2,3,3,6,2,2,2,7,2,10
273475,3,13,4,9,1,7,1,11,1,1
949864,1,12,2,4,4,8,3,4,4,1
944391,1,2,3,11,2,10,3,2,2,9
189216,2,2,4,3,3,12,2,10,1,3
90688,2,7,2,13,4,5,1,1,4,4
664517,3,4,1,11,1,6,2,10,3,10
878899,3,2,1,8,2,7,2,12,2,1
636383,3,3,1,9,1,12,3,13,2,7
668954,4,7,3,6,2,6,1,6,4,3
749052,3,2,3,8,4,11,2,4,4,4
720936,1,4,2,1,4,11,1,3,3,4
20653,4,6,1,4,4,3,3,12,1,7
999118,1,5,1,8,3,7,3,12,2,13
141790,3,6,1,2,1,4,3,10,4,7
738647,4,1,1,3,1,12,1,5,3,1
95986,2,6,1,12,3,7,2,3,4,5
228598,2,5,4,6,4,4,2,1,2,13
609911,4,7,3,8,1,11,1,1,3,3
698551,1,7,2,7,3,9,1,6,1,5
907618,2,13,1,5,3,9,3,1,1,3
256124,1,11,1,3,3,13,4,6,1,4
326293,2,5,2,13,4,11,3,1,1,6
725477,2,13,1,3,2,11,1,8,1,11
984111,1,7,4,1,4,9,3,6,3,1
233423,2,9,1,11,3,6,1,10,2,6
183476,1,10,3,10,1,7,2,10,2,13
432389,2,8,1,13,4,3,3,10,1,11
930529,2,6,4,9,3,11,4,8,1,1
294149,2,13,2,7,4,5,1,7,4,7
871900,4,13,3,9,4,5,2,4,2,7
140778,3,10,2,5,3,2,1,3,1,2
278809,3,11,3,9,4,5,4,9,1,11
711511,3,9,3,11,3,10,4,2,4,8
488853,2,2,2,6,4,1,2,9,3,6
265232,4,1,4,7,1,8,3,2,1,7
222628,2,6,4,4,3,4,2,1,3,2
990165,3,11,2,13,2,10,2,12,3,13
271089,4,10,2,6,3,11,3,9,4,2
301994,2,12,4,1,4,4,3,4,4,10
123882,1,4,3,2,4,13,1,5,3,4
614405,1,8,3,7,3,9,2,4,1,13
763,4,10,1,4,4,8,3,2,4,12
277647,3,1,2,4,4,7,1,8,1,7
843628,4,2,3,13,3,1,4,8,4,13
262481,1,9,2,1,1,13,3,6,2,3
497928,1,4,4,6,4,12,1,7,4,5
336167,2,2,4,5,1,6,4,8,4,6
163419,1,5,2,7,2,9,4,8,3,4
880543,4,11,1,1,2,7,2,4,1,5
430632,2,6,3,3,1,2,4,9,1,7
285413,2,3,3,4,4,5,4,8,3,6
172586,2,10,3,13,2,5,2,13,2,9
616047,3,2,4,9,1,2,2,3,1,1
627839,3,11,3,12,1,10,1,4,2,11
581990,1,6,4,2,3,12,3,2,4,10
599842,4,3,3,10,4,4,2,5,2,13
871741,4,7,3,1,1,8,3,13,1,10
544139,4,1,2,7,4,13,1,2,4,9
66267,2,2,2,10,1,9,4,2,1,10
930176,3,12,1,4,2,8,3,13,2,6
536475,2,4,4,2,2,5,2,1,4,9
197122,2,4,2,7,2,1,2,9,1,3
376587,1,2,1,13,1,1,3,2,1,10
220117,1,6,1,1,2,9,3,10,4,4
490867,4,5,1,5,4,6,4,11,2,9
327658,3,4,2,9,4,4,3,7,1,6
511003,3,10,4,9,4,10,3,11,2,10
650178,4,4,4,8,2,9,2,2,2,4
810378,3,1,1,9,2,5,2,1,2,11
57962,2,12,4,12,4,3,3,7,1,3
396957,4,6,3,1,1,8,3,5,1,13
776139,1,9,3,7,2,12,4,4,4,5
228173,4,8,2,11,1,4,1,5,1,1
999119,3,4,3,5,3,12,2,3,3,1
269753,1,13,2,5,1,7,4,4,2,12
775175,4,10,2,6,4,6,1,3,3,13
714261,3,13,1,8,1,2,2,5,3,4
767379,4,4,2,13,4,3,4,9,3,3
864830,1,2,1,1,1,6,1,3,4,5
897679,2,12,2,2,3,6,1,7,3,10
595874,3,1,2,3,3,12,2,7,4,7
949878,3,11,3,7,4,12,2,10,1,8
993120,2,7,4,6,3,7,3,11,3,6
245355,2,2,4,11,2,11,2,3,2,13
629803,3,13,1,8,2,7,4,4,1,12
547318,2,8,3,4,3,13,4,10,3,5
85706,2,5,2,7,4,5,1,7,3,8
470982,4,4,3,3,4,10,2,7,3,5
825821,4,12,4,5,1,9,3,11,4,9
800112,2,4,1,7,4,1,3,9,1,2
652908,4,12,1,9,1,11,3,13,2,4
762525,3,3,1,6,4,4,4,9,1,12
550821,1,7,2,8,4,10,3,7,1,4
200901,4,13,2,7,3,8,1,9,2,13
711270,3,8,2,2,3,10,1,9,1,8
165356,3,10,4,8,1,2,3,1,1,11
556253,1,2,3,5,3,9,4,6,3,4
30996,4,8,2,11,4,4,3,12,4,3
603578,4,4,4,11,3,2,1,2,1,12
912852,2,10,1,13,1,7,2,13,1,8
718639,1,5,3,10,1,13,3,9,2,3
81027,1,2,3,9,2,8,3,12,3,7
981564,4,4,1,11,4,13,2,12,4,9
951955,1,3,3,12,4,9,1,12,3,9
676681,2,8,2,7,4,4,3,5,1,3
62077,2,2,3,13,2,8,3,4,2,6
481763,4,8,3,5,2,9,4,9,3,10
490431,4,6,4,7,1,13,1,7,4,10
620763,1,13,4,11,3,8,3,11,3,1
243161,4,8,4,6,2,7,3,4,3,3
611027,2,12,1,12,3,12,3,1,2,2
253104,3,13,4,5,4,4,1,11,3,9
824512,1,3,2,7,1,1,4,11,2,4
261382,3,2,1,1,3,12,1,7,1,5
223595,1,2,2,8,1,13,2,10,4,12
914718,3,9,1,5,2,10,2,12,1,8
460941,1,9,3,10,4,8,4,11,2,10
751269,2,5,3,1,3,10,1,2,1,10
789049,2,2,1,4,3,6,2,9,2,12
316697,2,7,4,13,2,13,2,11,4,6
39541,4,6,1,11,1,5,4,8,4,3
893237,1,12,2,5,3,8,4,1,1,2
501729,2,5,4,12,4,8,1,11,4,2
647808,4,8,3,7,2,13,2,2,1,9
959946,4,10,1,13,2,6,4,1,1,10
621068,4,3,3,6,3,9,2,8,2,10
779238,4,6,4,12,3,11,2,3,1,13
28151,4,7,1,13,1,10,1,12,4,6
339377,4,7,3,6,2,9,4,11,4,2
281434,3,1,4,4,2,12,4,5,3,2
151798,2,5,4,8,4,12,4,11,3,8
413359,2,1,2,3,1,9,3,5,4,6
971117,3,4,2,5,3,10,2,10,1,6
511817,1,11,2,11,4,1,1,9,1,4
678893,4,5,1,3,3,5,4,13,2,8
606606,2,5,3,8,3,11,1,5,2,13
513968,2,2,3,11,2,11,4,6,1,12
156194,3,5,1,5,3,1,4,2,4,3
584932,1,3,3,7,4,5,1,8,3,5
242268,1,13,2,1,1,6,2,4,1,8
113192,4,9,4,11,1,11,3,3,4,10
523927,2,5,1,1,2,11,3,7,1,7
761337,2,12,3,4,2,10,2,9,3,5
372748,1,4,3,3,3,9,4,5,4,10
916799,4,12,1,10,1,12,4,13,2,5
815891,2,7,4,7,1,8,3,3,4,10
764145,2,8,3,13,2,11,2,1,1,10
22304,1,10,3,8,3,3,3,10,2,8
256399,2,7,4,7,4,8,4,13,3,10
449777,1,9,3,8,2,1,1,1,3,9
435082,2,8,2,3,4,3,1,1,3,7
600604,4,4,2,8,2,13,4,5,2,9
101086,2,2,4,4,3,9,1,12,4,3
487401,3,6,4,2,2,11,2,13,3,5
748283,1,8,2,10,4,10,2,1,4,12
712645,1,2,2,1,3,9,2,2,3,3
10465,1,1,2,1,1,8,3,8,2,9
296267,4,8,1,2,4,13,3,10,1,13
488544,1,10,4,9,3,8,3,2,3,1
427434,3,3,3,10,2,1,2,12,3,8
458871,3,13,4,7,4,3,4,13,4,10
427366,3,12,4,6,4,13,1,8,4,12
479162,1,13,3,6,4,2,1,9,4,12
988307,2,13,1,6,3,10,2,12,3,4
687313,1,7,1,12,1,1,3,7,1,4
438051,3,12,1,2,3,2,2,13,3,4
932234,1,5,4,12,4,6,4,1,3,11
959253,1,12,1,6,1,1,2,7,4,1
60774,2,8,4,9,2,13,1,12,2,7
845223,1,13,4,8,4,3,1,12,3,5
500576,4,13,4,10,4,9,2,9,3,8
195489,1,7,4,2,2,10,1,8,1,12
35415,1,1,3,3,2,7,1,6,2,6
980734,4,1,4,10,4,12,2,12,3,4
10416,2,9,3,3,3,6,1,12,1,5
312414,3,7,2,5,4,5,1,9,4,3
957379,1,9,3,10,4,13,3,6,1,4
367626,3,13,3,9,4,6,2,12,4,5
380127,3,8,2,3,1,2,2,13,1,13
220883,2,6,4,11,1,6,3,2,4,4
391759,4,13,4,8,1,12,3,12,1,10
956418,2,8,4,3,2,6,3,3,2,11
449271,3,9,3,11,1,4,2,10,1,5
239297,4,8,1,10,2,2,3,8,3,12
792834,1,1,2,13,1,11,3,4,1,2
449113,4,11,4,8,1,8,1,2,2,6
214505,2,1,4,13,3,4,2,5,2,13
87161,1,8,2,11,2,3,4,11,3,9
675536,1,3,4,5,4,8,1,13,3,6
48832,3,5,2,10,3,9,3,6,4,12
258955,2,7,2,13,2,9,2,4,2,6
3292,4,5,3,4,4,10,3,7,2,5
760865,2,7,4,3,1,11,1,3,3,5
733986,3,10,2,9,3,12,4,2,1,9
912354,1,4,2,5,4,9,3,3,2,13
316948,3,13,4,6,2,13,2,12,1,2
808441,3,13,1,8,1,9,3,10,1,10
826205,1,10,2,1,4,4,3,7,2,4
308678,2,6,1,7,2,13,4,8,3,2
900185,3,12,2,11,1,9,1,12,1,2
158244,4,8,2,1,1,5,2,13,4,11
85859,3,7,3,6,1,11,4,5,4,13
714783,3,9,4,9,2,11,4,13,1,13
170768,3,9,4,1,4,13,1,11,4,8
522693,2,4,2,11,1,13,3,1,3,7
338195,3,2,3,12,3,6,2,1,3,8
126114,1,11,1,6,3,6,4,3,2,3
811618,3,4,2,4,2,11,4,8,4,1
925048,1,4,1,5,1,10,3,3,1,8
549770,3,9,4,4,1,9,4,12,3,1
976849,2,1,2,6,3,9,4,4,1,5
462962,2,10,3,1,2,9,1,5,4,8
254852,2,6,1,13,2,3,3,7,4,3
947646,1,9,4,10,3,9,3,12,4,5
139723,2,5,2,13,2,10,4,5,2,12
35504,2,9,4,13,3,6,1,12,4,5
896169,4,6,2,11,1,1,4,13,3,11
844233,2,12,1,10,4,6,2,8,3,11
830576,1,13,2,4,2,9,4,7,1,10
295581,3,1,2,13,1,11,2,11,4,6
845237,4,8,2,1,4,3,4,2,3,8
368257,4,4,2,8,4,1,1,9,1,5
977043,4,2,4,5,1,11,2,4,1,2
262398,1,7,2,10,4,3,1,10,2,9
193511,1,13,4,8,1,9,3,9,2,13
50192,3,5,4,11,4,8,2,5,1,10
649805,4,4,4,8,3,12,4,2,2,13
330173,1,5,3,4,3,2,4,7,1,8
723364,2,5,2,12,2,7,1,12,4,8
744680,3,3,2,10,4,3,4,6,1,11
703148,4,2,4,4,2,10,4,13,2,13
325571,3,7,1,5,1,6,3,13,4,5
162396,2,12,3,9,1,3,4,5,3,3
25876,1,8,2,7,4,2,3,7,3,8
671820,3,8,1,12,2,6,3,1,3,2
822946,4,11,3,7,2,8,1,7,3,9
395582,1,13,1,11,2,3,2,9,1,6
20477,3,1,1,5,2,5,1,7,3,8
983387,1,3,4,13,1,7,2,7,4,12
173850,2,5,2,11,3,3,4,13,4,11
201991,2,7,2,6,4,4,1,13,3,13
726852,3,13,1,9,4,1,1,7,4,9
740178,1,2,4,7,4,12,3,8,1,9
747556,2,2,2,8,3,12,4,7,1,10
378292,1,10,3,8,2,6,1,7,4,11
64925,4,4,3,12,2,3,1,13,4,10
964806,4,4,3,1,4,2,1,9,1,13
169159,3,7,2,9,3,2,3,6,4,13
326211,4,13,4,8,2,9,3,8,1,12
783517,2,2,2,3,4,2,1,6,2,11
868945,1,5,1,4,2,10,4,6,4,10
560953,1,4,2,10,1,10,3,7,2,9
979205,4,1,3,2,4,7,4,3,1,12
312534,1,11,1,9,4,6,1,12,1,1
181234,2,5,2,2,2,6,1,9,2,7
644420,2,11,2,10,3,12,3,9,1,13
875942,4,7,4,4,2,6,4,1,2,3
624829,4,11,4,9,3,8,2,9,3,1
165441,4,2,1,1,2,6,3,2,1,7
967642,3,10,1,7,1,4,4,5,1,11
546697,2,10,3,3,2,12,1,11,4,8
236458,4,9,2,3,1,12,4,12,2,5
226993,3,13,3,1,1,3,1,2,2,4
49701,2,5,3,7,4,10,3,3,3,5
314571,2,13,3,12,2,12,1,7,4,5
276897,2,7,4,4,3,11,4,6,1,7
832108,1,13,2,13,2,7,1,2,2,1
995949,3,11,4,6,2,10,3,1,2,7
194263,2,12,1,6,3,13,2,2,4,10
261737,4,11,1,13,1,10,1,2,2,5
541813,1,12,3,1,3,9,2,13,3,6
823105,3,8,4,3,2,12,1,12,1,13
451559,3,13,4,3,2,1,4,8,3,6
95004,4,13,3,2,2,10,3,6,2,12
176297,3,10,4,1,1,9,4,7,2,3
157261,4,12,1,12,4,7,3,8,3,7
424620,2,13,1,1,4,13,1,12,1,6
947704,2,9,3,11,4,11,1,3,1,5
295025,4,12,1,13,1,9,1,4,1,1
800882,4,11,1,9,3,1,1,3,4,6
987860,1,2,1,11,2,12,4,13,1,10
874669,4,10,3,1,2,10,2,1,3,3
945266,3,9,4,5,3,8,1,3,3,5
830872,3,6,4,10,3,3,3,12,1,1
906041,3,4,2,5,2,9,1,7,3,1
567693,1,10,2,1,2,3,3,7,3,8
717089,4,13,3,6,4,2,3,10,2,1
927039,4,4,2,7,1,13,1,3,2,13
965091,4,10,2,12,3,7,1,4,3,12
584571,2,1,1,7,3,4,3,7,3,13
636328,2,11,4,12,3,6,3,10,1,5
348066,3,3,2,2,4,1,2,12,1,2
674872,4,9,3,13,1,7,2,7,3,4
859240,1,3,2,4,2,5,4,7,1,13
199111,4,2,1,6,2,12,4,10,1,13
604937,2,13,1,4,4,11,4,1,2,8
950348,2,13,4,12,1,9,3,12,3,13
724743,4,13,2,7,1,11,3,7,2,10
286146,1,13,4,7,3,11,3,5,2,9
900149,2,12,4,10,4,5,3,2,3,5
668029,1,2,1,9,1,5,4,6,3,3
586971,3,10,1,10,4,8,2,2,1,2
432189,4,9,1,4,3,12,2,9,4,13
798936,3,13,3,9,1,10,1,6,2,5
635907,2,11,4,2,3,7,4,5,4,11
352641,4,1,4,6,4,3,1,4,1,1
324606,1,11,2,11,2,5,1,8,3,9
43790,4,4,1,6,2,6,4,6,3,9
892824,3,5,2,5,4,8,4,13,3,11
615406,3,13,1,8,1,5,1,10,3,2
337530,2,3,3,13,2,10,1,12,3,3
952434,3,5,4,8,3,3,1,9,3,8
659603,4,3,2,5,1,13,1,5,1,2
703514,3,12,4,3,1,12,4,11,2,11
120395,4,9,4,8,4,4,1,8,3,12
243938,1,6,4,3,2,13,4,9,1,12
417521,1,11,1,4,1,2,2,9,2,10
939039,1,4,2,11,4,1,3,9,3,12
814930,1,8,1,7,2,6,3,4,1,13
931007,4,8,3,8,2,8,2,6,3,2
745187,2,13,1,8,4,9,3,13,2,1
441792,4,5,4,12,2,11,2,10,4,13
675486,4,4,3,10,3,5,4,1,2,2
336670,2,1,2,6,1,4,4,2,1,13
472713,1,2,2,5,3,5,2,7,2,3
162025,4,11,2,5,2,9,3,4,2,6
301255,2,7,2,1,4,11,4,3,3,13
998096,3,11,4,5,4,2,1,8,4,3
205643,1,2,4,5,4,8,1,4,4,13
137156,3,2,1,4,2,8,3,7,1,3
465312,2,9,2,13,1,8,4,10,4,3
788690,2,8,3,10,4,3,4,7,3,12
140271,2,2,4,1,4,2,4,11,3,13
324684,4,2,3,8,1,6,1,4,1,5
973744,1,12,3,7,2,3,4,6,3,1
474947,3,2,1,13,4,1,3,9,4,5
412672,1,2,4,9,3,11,2,11,4,8
834904,1,3,4,8,1,4,1,13,1,9
964025,3,4,3,10,2,2,4,10,1,11
543231,2,11,3,7,3,1,1,5,4,7
950492,4,9,4,11,4,12,3,2,2,3
307539,3,8,3,5,1,12,2,1,3,6
163792,1,6,4,7,3,7,3,13,2,4
56754,1,10,4,10,3,4,3,9,4,9
753757,3,6,2,4,4,7,1,8,4,9
796835,2,4,4,3,4,8,4,2,2,10
667426,1,2,1,9,3,8,4,5,2,5
199917,1,8,4,9,3,13,2,1,3,11
398251,1,10,2,8,1,4,1,8,2,9
950088,3,7,2,13,1,2,2,6,1,10
866604,3,11,2,10,3,1,4,7,3,9
169679,4,6,3,11,4,3,1,11,2,3
195300,3,10,3,11,4,10,2,4,1,8
520941,2,10,4,7,3,4,3,2,2,2
813480,2,8,4,10,3,10,1,8,4,4
537824,4,1,1,1,3,8,4,13,1,6
593986,1,3,3,1,3,5,3,10,2,3
473307,4,10,1,13,3,3,3,8,1,11
281491,2,8,3,6,2,12,2,3,2,1
13600,2,7,4,5,4,8,1,1,4,4
710497,4,11,3,5,2,5,4,4,3,13
504262,4,8,3,3,4,1,1,1,3,13
176118,1,13,2,4,3,7,2,9,1,8
794360,1,12,3,12,2,3,1,13,2,4
173848,1,3,2,5,1,6,2,9,2,8
288314,1,9,1,4,4,12,4,5,2,12
381515,1,4,4,4,4,5,4,13,2,13
28172,2,6,2,5,4,5,3,8,4,2
207936,1,3,4,11,2,4,4,1,2,3
268563,3,3,3,12,1,8,4,11,1,3
998206,4,8,1,8,3,2,3,4,3,6
858999,2,5,1,5,1,9,3,4,4,11
803759,4,9,4,5,2,4,4,2,4,8
857432,2,13,1,3,1,7,1,1,3,6
889121,3,11,4,11,1,7,3,4,3,5
614720,1,5,4,13,4,3,1,12,2,13
80152,2,7,1,5,1,13,3,2,1,9
267526,2,13,3,13,3,12,3,2,1,13
879680,1,10,4,9,4,8,3,6,1,8
105823,3,9,1,9,3,11,3,13,1,11
946054,3,12,1,1,2,3,4,3,3,7
763405,3,7,2,4,1,12,1,3,4,5
16813,4,6,4,12,2,7,1,7,3,3
183328,4,9,2,3,4,11,3,5,2,13
288089,1,12,3,2,4,11,3,13,3,8
748658,2,4,4,5,4,2,4,4,2,6
704389,2,8,4,7,4,8,1,9,4,6
923456,4,2,4,5,3,9,1,12,2,2
569708,2,4,3,10,2,7,4,6,2,5
401933,2,5,4,12,2,4,3,3,1,12
402808,2,2,4,6,3,13,3,3,1,10
26197,4,3,4,6,3,6,1,4,1,13
742231,4,13,3,3,3,10,2,1,3,11
235338,4,3,1,13,2,5,1,12,2,6
293552,3,8,2,5,4,7,4,11,4,1
25793,3,6,2,2,2,1,1,3,2,10
602613,1,1,4,4,1,8,2,8,3,7
598845,4,11,4,7,3,11,3,2,2,4
140551,2,2,4,4,2,12,4,5,2,1
988986,1,1,1,7,1,10,4,10,3,5
63372,2,2,4,8,2,4,3,11,3,2
704528,3,10,1,12,3,3,1,8,3,1
580407,1,11,3,3,4,7,2,13,1,8
167909,1,5,1,1,1,12,1,6,3,11
1490,4,7,4,12,3,11,4,4,1,10
230893,3,13,4,9,4,2,4,8,4,12
849093,2,3,4,4,3,5,4,13,4,1
864425,1,2,4,1,3,6,1,13,1,8
54699,4,2,2,6,4,9,2,10,2,12
927269,4,12,2,13,3,11,3,13,1,4
356816,4,3,1,7,3,9,2,11,2,12
82775,4,4,2,12,1,5,1,9,4,10
70197,4,5,2,10,4,1,4,10,3,7
900217,1,8,1,13,2,8,2,1,4,7
370143,4,10,3,12,3,2,4,3,2,1
511569,2,9,1,11,2,11,4,12,2,3
846385,1,11,4,12,2,5,3,7,1,12
954257,1,4,2,9,2,11,3,9,2,3
254650,2,8,3,13,1,6,4,13,4,7
430527,1,1,3,10,4,6,4,11,4,3
167767,3,10,3,4,1,11,3,3,2,11
