,Poker Hand
22176,0
22177,0
22178,1
22179,2
22180,0
22181,1
22182,0
22183,1
22184,0
22185,0
22186,1
22187,0
22188,1
22189,1
22190,1
22191,0
22192,0
22193,1
22194,0
22195,0
22196,0
22197,1
22198,0
22199,0
22200,1
22201,1
22202,1
22203,1
22204,1
22205,1
22206,1
22207,1
22208,0
22209,0
22210,0
22211,1
22212,1
22213,3
22214,0
22215,1
22216,0
22217,0
22218,0
22219,0
22220,0
22221,1
22222,0
22223,0
22224,1
22225,0
22226,0
22227,0
22228,1
22229,0
22230,0
22231,1
22232,0
22233,0
22234,0
22235,1
22236,1
22237,0
22238,3
22239,0
22240,1
22241,0
22242,1
22243,0
22244,0
22245,1
22246,1
22247,1
22248,1
22249,0
22250,0
22251,0
22252,0
22253,0
22254,0
22255,1
22256,1
22257,0
22258,1
22259,1
22260,2
22261,0
22262,0
22263,0
22264,1
22265,1
22266,3
22267,2
22268,0
22269,0
22270,0
22271,0
22272,1
22273,1
22274,0
22275,1
22276,0
22277,1
22278,0
22279,0
22280,1
22281,0
22282,0
22283,0
22284,1
22285,0
22286,1
22287,1
22288,0
22289,0
22290,1
22291,1
22292,0
22293,1
22294,0
22295,1
22296,0
22297,1
22298,1
22299,1
22300,0
22301,1
22302,0
22303,2
22304,1
22305,0
22306,0
22307,1
22308,2
22309,1
22310,1
22311,0
22312,1
22313,1
22314,1
22315,0
22316,1
22317,1
22318,1
22319,0
22320,1
22321,0
22322,1
22323,0
22324,0
22325,0
22326,1
22327,3
22328,1
22329,4
22330,0
22331,0
22332,0
22333,0
22334,1
22335,0
22336,2
22337,1
22338,1
22339,0
22340,0
22341,1
22342,1
22343,1
22344,2
22345,0
22346,1
22347,1
22348,0
22349,0
22350,0
22351,0
22352,1
22353,1
22354,1
22355,0
22356,1
22357,1
22358,1
22359,1
22360,0
22361,0
22362,6
22363,3
22364,1
22365,0
22366,1
22367,1
22368,1
22369,0
22370,1
22371,1
22372,1
22373,0
22374,0
22375,0
22376,1
22377,1
22378,0
22379,1
22380,0
22381,2
22382,0
22383,1
22384,0
22385,0
22386,0
22387,1
22388,1
22389,0
22390,0
22391,0
22392,0
22393,3
22394,0
22395,1
22396,1
22397,1
22398,1
22399,0
22400,0
22401,1
22402,0
22403,0
22404,0
22405,1
22406,3
22407,0
22408,1
22409,1
22410,1
22411,0
22412,1
22413,1
22414,1
22415,1
22416,0
22417,0
22418,0
22419,0
22420,0
22421,0
22422,2
22423,0
22424,0
22425,1
22426,0
22427,1
22428,1
22429,1
22430,0
22431,1
22432,0
22433,2
22434,0
22435,0
22436,1
22437,1
22438,1
22439,1
22440,0
22441,1
22442,1
22443,0
22444,1
22445,1
22446,0
22447,1
22448,0
22449,0
22450,0
22451,0
22452,1
22453,1
22454,0
22455,0
22456,1
22457,0
22458,0
22459,0
22460,3
22461,1
22462,0
22463,0
22464,1
22465,0
22466,1
22467,2
22468,1
22469,1
22470,1
22471,0
22472,5
22473,4
22474,3
22475,1
22476,0
22477,0
22478,1
22479,0
22480,0
22481,0
22482,0
22483,3
22484,0
22485,0
22486,0
22487,0
22488,1
22489,0
22490,0
22491,0
22492,0
22493,0
22494,2
22495,1
22496,0
22497,1
22498,1
22499,0
22500,3
22501,1
22502,1
22503,0
22504,1
22505,1
22506,0
22507,0
22508,1
22509,1
22510,1
22511,3
22512,0
22513,1
22514,0
22515,0
22516,0
22517,1
22518,0
22519,0
22520,1
22521,1
22522,2
22523,1
22524,0
22525,2
22526,1
22527,0
22528,0
22529,1
22530,0
22531,1
22532,1
22533,1
22534,1
22535,0
22536,1
22537,1
22538,0
22539,1
22540,1
22541,1
22542,0
22543,0
22544,1
22545,1
22546,1
22547,0
22548,0
22549,1
22550,1
22551,0
22552,0
22553,0
22554,0
22555,1
22556,0
22557,0
22558,1
22559,1
22560,0
22561,0
22562,0
22563,0
22564,0
22565,0
22566,1
22567,1
22568,0
22569,1
22570,0
22571,0
22572,0
22573,1
22574,1
22575,1
22576,0
22577,0
22578,1
22579,1
22580,0
22581,0
22582,0
22583,0
22584,0
22585,1
22586,1
22587,1
22588,1
22589,1
22590,0
22591,1
22592,0
22593,1
22594,0
22595,0
22596,0
22597,0
22598,1
22599,1
22600,0
22601,0
22602,0
22603,0
22604,1
22605,0
22606,1
22607,1
22608,1
22609,0
22610,0
22611,0
22612,0
22613,1
22614,1
22615,1
22616,1
22617,0
22618,0
22619,0
22620,1
22621,0
22622,1
22623,0
22624,0
22625,3
22626,1
22627,1
22628,0
22629,0
22630,1
22631,1
22632,0
22633,0
22634,0
22635,1
22636,0
22637,1
22638,1
22639,0
22640,0
22641,0
22642,1
22643,1
22644,1
22645,0
22646,0
22647,1
22648,0
22649,0
22650,2
22651,0
22652,2
22653,0
22654,1
22655,1
22656,0
22657,1
22658,0
22659,0
22660,0
22661,0
22662,0
22663,0
22664,0
22665,1
22666,0
22667,0
22668,1
22669,1
22670,0
22671,1
22672,0
22673,0
22674,0
22675,0
22676,0
22677,0
22678,1
22679,2
22680,0
22681,0
22682,0
22683,1
22684,0
22685,0
22686,0
22687,1
22688,1
22689,1
22690,0
22691,0
22692,1
22693,0
22694,0
22695,0
22696,1
22697,1
22698,2
22699,0
22700,0
22701,1
22702,2
22703,3
22704,1
22705,0
22706,1
22707,1
22708,0
22709,0
22710,1
22711,0
22712,1
22713,3
22714,1
22715,1
22716,0
22717,1
22718,1
22719,0
22720,1
22721,1
22722,1
22723,3
22724,2
22725,0
22726,0
22727,1
22728,2
22729,0
22730,0
22731,0
22732,1
22733,1
22734,1
22735,0
22736,1
22737,0
22738,1
22739,1
22740,0
22741,0
22742,0
22743,0
22744,0
22745,1
22746,0
22747,1
22748,0
22749,1
22750,1
22751,0
22752,0
22753,0
22754,1
22755,2
22756,0
22757,0
22758,1
22759,3
22760,1
22761,3
22762,1
22763,0
22764,0
22765,0
22766,2
22767,1
22768,0
22769,1
22770,2
22771,3
22772,1
22773,1
22774,0
22775,1
22776,0
22777,1
22778,0
22779,2
22780,1
22781,1
22782,1
22783,0
22784,0
22785,0
22786,1
22787,0
22788,1
22789,0
22790,0
22791,1
22792,1
22793,0
22794,0
22795,0
22796,1
22797,0
22798,2
22799,1
22800,0
22801,0
22802,1
22803,0
22804,0
22805,1
22806,1
22807,0
22808,1
22809,0
22810,0
22811,0
22812,1
22813,1
22814,0
22815,0
22816,1
22817,1
22818,0
22819,1
22820,0
22821,2
22822,0
22823,1
22824,1
22825,1
22826,0
22827,1
22828,0
22829,1
22830,1
22831,0
22832,0
22833,0
22834,0
22835,1
22836,0
22837,0
22838,0
22839,0
22840,1
22841,1
22842,0
22843,1
22844,1
22845,0
22846,1
22847,2
22848,0
22849,1
22850,0
22851,0
22852,1
22853,1
22854,0
22855,1
22856,1
22857,0
22858,0
22859,0
22860,1
22861,1
22862,0
22863,0
22864,0
22865,1
22866,1
22867,1
22868,0
22869,1
22870,1
22871,1
22872,1
22873,1
22874,1
22875,0
22876,0
22877,2
22878,1
22879,1
22880,0
22881,0
22882,1
22883,0
22884,0
22885,1
22886,1
22887,2
22888,1
22889,0
22890,0
22891,1
22892,0
22893,1
22894,1
22895,0
22896,0
22897,2
22898,1
22899,1
22900,3
22901,0
22902,1
22903,1
22904,1
22905,0
22906,0
22907,0
22908,2
22909,1
22910,1
22911,1
22912,0
22913,0
22914,1
22915,0
22916,4
22917,0
22918,0
22919,1
22920,1
22921,1
22922,1
22923,1
22924,1
22925,0
22926,0
22927,0
22928,2
22929,1
22930,0
22931,0
22932,0
22933,0
22934,1
22935,1
22936,1
22937,0
22938,1
22939,0
22940,1
22941,0
22942,1
22943,0
22944,1
22945,0
22946,0
22947,0
22948,0
22949,1
22950,3
22951,0
22952,0
22953,0
22954,1
22955,0
22956,0
22957,2
22958,2
22959,1
22960,1
22961,0
22962,1
22963,1
22964,1
22965,0
22966,1
22967,1
22968,1
22969,0
22970,0
22971,1
22972,0
22973,0
22974,0
22975,0
22976,0
22977,1
22978,1
22979,0
22980,0
22981,1
22982,0
22983,1
22984,0
22985,1
22986,1
22987,0
22988,0
22989,1
22990,1
22991,0
22992,1
22993,0
22994,0
22995,0
22996,1
22997,1
22998,0
22999,1
23000,1
23001,0
23002,1
23003,1
23004,1
23005,0
23006,1
23007,1
23008,0
23009,2
23010,0
23011,0
23012,2
23013,2
23014,1
23015,1
23016,0
23017,1
23018,1
23019,1
23020,1
23021,1
23022,1
23023,1
23024,1
23025,1
23026,1
23027,0
23028,1
23029,0
23030,0
23031,1
23032,0
23033,0
23034,1
23035,2
23036,1
23037,1
23038,0
23039,0
23040,0
23041,0
23042,3
23043,1
23044,0
23045,1
23046,0
23047,1
23048,0
23049,0
23050,1
23051,0
23052,0
23053,2
23054,1
23055,1
23056,0
23057,1
23058,0
23059,0
23060,1
23061,1
23062,1
23063,0
23064,1
23065,1
23066,1
23067,0
23068,0
23069,1
23070,1
23071,1
23072,1
23073,0
23074,1
23075,1
23076,0
23077,1
23078,0
23079,1
23080,1
23081,0
23082,0
23083,0
23084,0
23085,0
23086,0
23087,0
23088,1
23089,1
23090,4
23091,0
23092,0
23093,0
23094,1
23095,0
23096,1
23097,1
23098,0
23099,0
23100,0
23101,1
23102,0
23103,1
23104,1
23105,1
23106,0
23107,0
23108,3
23109,0
23110,1
23111,1
23112,0
23113,0
23114,0
23115,0
23116,0
23117,1
23118,1
23119,1
23120,0
23121,0
23122,1
23123,0
23124,1
23125,0
23126,1
23127,0
23128,1
23129,0
23130,1
23131,0
23132,0
23133,1
23134,1
23135,1
23136,0
23137,1
23138,0
23139,1
23140,1
23141,1
23142,0
23143,0
23144,0
23145,0
23146,0
23147,0
23148,0
23149,0
23150,1
23151,1
23152,0
23153,0
23154,1
23155,1
23156,0
23157,0
23158,2
23159,1
23160,0
23161,1
23162,1
23163,0
23164,1
23165,1
23166,0
23167,0
23168,1
23169,1
23170,0
23171,1
23172,0
23173,1
23174,1
23175,1
23176,1
23177,0
23178,1
23179,1
23180,1
23181,1
23182,0
23183,1
23184,0
23185,0
23186,0
23187,1
23188,1
23189,0
23190,1
23191,0
23192,2
23193,0
23194,3
23195,1
23196,0
23197,1
23198,0
23199,0
23200,4
23201,0
23202,1
23203,1
23204,0
23205,0
23206,1
23207,0
23208,1
23209,0
23210,0
23211,0
23212,1
23213,2
23214,1
23215,0
23216,0
23217,0
23218,1
23219,0
23220,0
23221,0
23222,0
23223,0
23224,1
23225,1
23226,1
23227,0
23228,1
23229,1
23230,0
23231,0
23232,1
23233,1
23234,1
23235,0
23236,1
23237,0
23238,2
23239,0
23240,0
23241,0
23242,0
23243,1
23244,0
23245,1
23246,1
23247,0
23248,1
23249,0
23250,0
23251,0
23252,1
23253,0
23254,0
23255,0
23256,1
23257,1
23258,0
23259,1
23260,0
23261,1
23262,1
23263,1
23264,1
23265,3
23266,0
23267,0
23268,0
23269,1
23270,4
23271,3
23272,1
23273,1
23274,1
23275,1
23276,0
23277,1
23278,3
23279,1
23280,0
23281,0
23282,0
23283,0
23284,1
23285,1
23286,0
23287,1
23288,0
23289,0
23290,1
23291,1
23292,1
23293,0
23294,1
23295,2
23296,0
23297,0
23298,1
23299,0
23300,0
23301,1
23302,0
23303,0
23304,1
23305,0
23306,1
23307,1
23308,1
23309,1
23310,0
23311,0
23312,0
23313,1
23314,0
23315,0
23316,0
23317,1
23318,0
23319,0
23320,0
23321,0
23322,0
23323,0
23324,0
23325,1
23326,1
23327,0
23328,0
23329,0
23330,1
23331,0
23332,0
23333,1
23334,0
23335,0
23336,1
23337,1
23338,1
23339,0
23340,1
23341,0
23342,0
23343,0
23344,0
23345,1
23346,1
23347,1
23348,0
23349,0
23350,0
23351,0
23352,3
23353,2
23354,1
23355,1
23356,1
23357,0
23358,2
23359,1
23360,0
23361,0
23362,2
23363,1
23364,5
23365,1
23366,0
23367,1
23368,1
23369,0
23370,2
23371,1
23372,0
23373,0
23374,0
23375,2
23376,0
23377,1
23378,1
23379,0
23380,1
23381,0
23382,1
23383,0
23384,0
23385,1
23386,0
23387,1
23388,0
23389,0
23390,0
23391,0
23392,0
23393,0
23394,1
23395,1
23396,1
23397,1
23398,0
23399,0
23400,0
23401,0
23402,0
23403,0
23404,1
23405,0
23406,0
23407,1
23408,0
23409,0
23410,1
23411,0
23412,0
23413,1
23414,0
23415,0
23416,0
23417,1
23418,1
23419,0
23420,0
23421,0
23422,1
23423,0
23424,1
23425,0
23426,1
23427,0
23428,1
23429,1
23430,1
23431,1
23432,1
23433,1
23434,1
23435,0
23436,0
23437,0
23438,1
23439,1
23440,0
23441,1
23442,0
23443,1
23444,0
23445,1
23446,0
23447,2
23448,0
23449,1
23450,0
23451,0
23452,1
23453,3
23454,0
23455,1
23456,2
23457,0
23458,0
23459,0
23460,1
23461,0
23462,0
23463,0
23464,1
23465,1
23466,1
23467,1
23468,0
23469,1
23470,0
23471,0
23472,1
23473,0
23474,0
23475,0
23476,0
23477,2
23478,0
23479,3
23480,0
23481,2
23482,0
23483,0
23484,0
23485,1
23486,0
23487,0
23488,0
23489,0
23490,1
23491,0
23492,1
23493,0
23494,0
23495,0
23496,0
23497,1
23498,0
23499,1
23500,0
23501,0
23502,0
23503,0
23504,1
23505,1
23506,0
23507,0
23508,1
23509,0
23510,1
23511,2
23512,0
23513,0
23514,0
23515,1
23516,1
23517,0
23518,0
23519,0
23520,1
23521,1
23522,0
23523,1
23524,1
23525,1
23526,1
23527,1
23528,0
23529,0
23530,1
23531,2
23532,0
23533,1
23534,1
23535,0
23536,0
23537,1
23538,1
23539,3
23540,1
23541,0
23542,1
23543,2
23544,1
23545,0
23546,0
23547,1
23548,1
23549,1
23550,0
23551,2
23552,0
23553,0
23554,0
23555,0
23556,1
23557,1
23558,0
23559,0
23560,0
23561,0
23562,3
23563,0
23564,0
23565,0
23566,1
23567,1
23568,1
23569,0
23570,0
23571,0
23572,1
23573,6
23574,0
23575,1
23576,0
23577,0
23578,1
23579,0
23580,0
23581,0
23582,0
23583,0
23584,1
23585,1
23586,0
23587,1
23588,0
23589,1
23590,1
23591,0
23592,0
23593,0
23594,1
23595,0
23596,0
23597,0
23598,1
23599,1
23600,0
23601,1
23602,1
23603,1
23604,1
23605,0
23606,0
23607,2
23608,0
23609,0
23610,0
23611,0
23612,0
23613,1
23614,1
23615,1
23616,0
23617,4
23618,2
23619,0
23620,0
23621,1
23622,0
23623,0
23624,2
23625,0
23626,1
23627,1
23628,1
23629,0
23630,1
23631,1
23632,5
23633,1
23634,0
23635,1
23636,0
23637,1
23638,0
23639,3
23640,0
23641,0
23642,0
23643,1
23644,1
23645,0
23646,0
23647,1
23648,1
23649,0
23650,1
23651,1
23652,1
23653,0
23654,0
23655,0
23656,0
23657,1
23658,0
23659,0
23660,1
23661,1
23662,1
23663,0
23664,0
23665,1
23666,1
23667,0
23668,2
23669,0
23670,1
23671,0
23672,2
23673,1
23674,0
23675,0
23676,2
23677,1
23678,2
23679,0
23680,0
23681,0
23682,1
23683,1
23684,0
23685,0
23686,0
23687,1
23688,1
23689,0
23690,0
23691,1
23692,1
23693,1
23694,1
23695,1
23696,2
23697,0
23698,1
23699,3
23700,0
23701,0
23702,1
23703,0
23704,1
23705,1
23706,0
23707,0
23708,0
23709,1
23710,0
23711,1
23712,0
23713,1
23714,0
23715,0
23716,0
23717,1
23718,0
23719,1
23720,0
23721,1
23722,0
23723,1
23724,2
23725,1
23726,1
23727,1
23728,0
23729,1
23730,1
23731,0
23732,0
23733,1
23734,1
23735,0
23736,0
23737,3
23738,1
23739,1
23740,0
23741,0
23742,0
23743,1
23744,0
23745,1
23746,0
23747,1
23748,0
23749,1
23750,0
23751,0
23752,1
23753,1
23754,0
23755,1
23756,1
23757,1
23758,1
23759,1
23760,1
23761,1
23762,1
23763,0
23764,1
23765,1
23766,1
23767,1
23768,1
23769,1
23770,0
23771,0
23772,1
23773,1
23774,0
23775,0
23776,0
23777,1
23778,0
23779,1
23780,1
23781,1
23782,1
23783,0
23784,1
23785,1
23786,1
23787,1
23788,1
23789,0
23790,1
23791,0
23792,0
23793,1
23794,0
23795,0
23796,0
23797,0
23798,0
23799,0
23800,0
23801,1
23802,0
23803,2
23804,0
23805,0
23806,0
23807,1
23808,0
23809,1
23810,1
23811,1
23812,0
23813,1
23814,0
23815,1
23816,1
23817,0
23818,0
23819,1
23820,0
23821,2
23822,0
23823,0
23824,1
23825,1
23826,0
23827,1
23828,1
23829,0
23830,0
23831,0
23832,1
23833,3
23834,0
23835,0
23836,0
23837,1
23838,0
23839,0
23840,1
23841,0
23842,1
23843,1
23844,0
23845,0
23846,1
23847,1
23848,1
23849,0
23850,0
23851,1
23852,0
23853,1
23854,1
23855,0
23856,0
23857,1
23858,0
23859,1
23860,0
23861,0
23862,1
23863,0
23864,2
23865,0
23866,1
23867,1
23868,1
23869,1
23870,0
23871,0
23872,0
23873,1
23874,1
23875,2
23876,0
23877,0
23878,1
23879,0
23880,0
23881,1
23882,0
23883,1
23884,0
23885,2
23886,0
23887,1
23888,2
23889,1
23890,0
23891,1
23892,1
23893,1
23894,1
23895,1
23896,0
23897,1
23898,1
23899,2
23900,0
23901,2
23902,1
23903,0
23904,0
23905,1
23906,1
23907,0
23908,0
23909,1
23910,0
23911,0
23912,1
23913,0
23914,1
23915,0
23916,0
23917,0
23918,3
23919,0
23920,0
23921,0
23922,0
23923,0
23924,1
23925,0
23926,0
23927,0
23928,0
23929,0
23930,1
23931,0
23932,0
23933,0
23934,0
23935,1
23936,1
23937,0
23938,1
23939,1
23940,0
23941,1
23942,0
23943,1
23944,1
23945,1
23946,0
23947,1
23948,1
23949,2
23950,0
23951,1
23952,1
23953,2
23954,3
23955,0
23956,1
23957,1
23958,1
23959,0
23960,0
23961,1
23962,0
23963,0
23964,1
23965,0
23966,0
23967,1
23968,0
23969,1
23970,0
23971,1
23972,1
23973,1
23974,0
23975,1
23976,0
23977,1
23978,1
23979,0
23980,0
23981,1
23982,1
23983,0
23984,0
23985,1
23986,0
23987,1
23988,1
23989,0
23990,0
23991,3
23992,1
23993,1
23994,0
23995,0
23996,1
23997,1
23998,0
23999,1
24000,0
24001,0
24002,1
24003,1
24004,1
24005,0
24006,1
24007,0
24008,0
24009,1
24010,0
24011,0
24012,0
24013,1
24014,1
24015,0
24016,0
24017,1
24018,3
24019,0
24020,2
24021,0
24022,1
24023,1
24024,0
24025,0
24026,1
24027,0
24028,1
24029,0
24030,1
24031,1
24032,0
24033,0
24034,0
24035,1
24036,0
24037,0
24038,0
24039,0
24040,1
24041,0
24042,0
24043,0
24044,1
24045,1
24046,1
24047,1
24048,0
24049,1
24050,1
24051,3
24052,0
24053,1
24054,1
24055,1
24056,0
24057,1
24058,1
24059,0
24060,0
24061,1
24062,1
24063,1
24064,0
24065,0
24066,1
24067,2
24068,0
24069,1
24070,0
24071,1
24072,0
24073,2
24074,1
24075,0
24076,1
24077,0
24078,0
24079,1
24080,1
24081,1
24082,1
24083,0
24084,1
24085,0
24086,1
24087,1
24088,0
24089,0
24090,2
24091,0
24092,0
24093,2
24094,0
24095,0
24096,1
24097,0
24098,4
24099,2
24100,1
24101,1
24102,1
24103,0
24104,0
24105,1
24106,0
24107,0
24108,0
24109,0
24110,0
24111,0
24112,0
24113,0
24114,0
24115,2
24116,0
24117,0
24118,2
24119,0
24120,0
24121,1
24122,0
24123,1
24124,0
24125,0
24126,1
24127,0
24128,0
24129,0
24130,0
24131,0
24132,1
24133,0
24134,1
24135,1
24136,1
24137,0
24138,1
24139,0
24140,1
24141,3
24142,0
24143,3
24144,0
24145,1
24146,0
24147,0
24148,0
24149,0
24150,1
24151,0
24152,0
24153,0
24154,1
24155,1
24156,0
24157,1
24158,1
24159,0
24160,1
24161,0
24162,0
24163,0
24164,0
24165,0
24166,1
24167,0
24168,1
24169,1
24170,0
24171,1
24172,0
24173,2
24174,2
24175,1
24176,2
24177,0
24178,0
24179,2
24180,2
24181,0
24182,1
24183,3
24184,0
24185,0
24186,1
24187,0
24188,1
24189,0
24190,1
24191,0
24192,0
24193,1
24194,1
24195,1
24196,1
24197,0
24198,0
24199,0
24200,1
24201,0
24202,0
24203,1
24204,1
24205,1
24206,0
24207,1
24208,0
24209,1
24210,0
24211,1
24212,2
24213,0
24214,1
24215,0
24216,0
24217,0
24218,1
24219,0
24220,0
24221,1
24222,0
24223,4
24224,1
24225,0
24226,1
24227,1
24228,0
24229,0
24230,1
24231,0
24232,1
24233,1
24234,1
24235,0
24236,0
24237,0
24238,1
24239,1
24240,2
24241,3
24242,0
24243,1
24244,1
24245,0
24246,0
24247,1
24248,1
24249,0
24250,0
24251,0
24252,0
24253,0
24254,1
24255,1
24256,0
24257,1
24258,0
24259,0
24260,0
24261,1
24262,0
24263,0
24264,1
24265,0
24266,0
24267,0
24268,0
24269,0
24270,1
24271,0
24272,0
24273,2
24274,1
24275,0
24276,1
24277,0
24278,1
24279,1
24280,1
24281,1
24282,1
24283,0
24284,0
24285,1
24286,1
24287,0
24288,0
24289,0
24290,1
24291,1
24292,1
24293,0
24294,0
24295,2
24296,0
24297,1
24298,0
24299,0
24300,1
24301,0
24302,0
24303,0
24304,0
24305,0
24306,0
24307,0
24308,1
24309,1
24310,1
24311,0
24312,1
24313,0
24314,0
24315,5
24316,1
24317,3
24318,1
24319,1
24320,1
24321,1
24322,2
24323,2
24324,1
24325,1
24326,2
24327,0
24328,0
24329,1
24330,1
24331,0
24332,1
24333,0
24334,0
24335,0
24336,1
24337,0
24338,0
24339,2
24340,4
24341,1
24342,1
24343,0
24344,0
24345,1
24346,1
24347,2
24348,0
24349,0
24350,1
24351,0
24352,1
24353,0
24354,1
24355,1
24356,0
24357,0
24358,0
24359,0
24360,1
24361,0
24362,1
24363,1
24364,0
24365,0
24366,0
24367,1
24368,1
24369,1
24370,0
24371,1
24372,0
24373,0
24374,0
24375,0
24376,0
24377,1
24378,0
24379,0
24380,2
24381,1
24382,1
24383,1
24384,0
24385,2
24386,0
24387,2
24388,0
24389,0
24390,0
24391,0
24392,0
24393,0
24394,1
24395,1
24396,1
24397,1
24398,1
24399,1
24400,1
24401,0
24402,0
24403,1
24404,0
24405,0
24406,0
24407,1
24408,1
24409,0
24410,1
24411,1
24412,0
24413,1
24414,1
24415,0
24416,0
24417,0
24418,1
24419,1
24420,1
24421,1
24422,0
24423,1
24424,1
24425,0
24426,0
24427,1
24428,0
24429,1
24430,0
24431,1
24432,1
24433,1
24434,0
24435,1
24436,0
24437,0
24438,1
24439,0
24440,0
24441,1
24442,0
24443,1
24444,1
24445,1
24446,0
24447,0
24448,1
24449,0
24450,1
24451,1
24452,0
24453,0
24454,1
24455,0
24456,1
24457,0
24458,1
24459,0
24460,0
24461,1
24462,1
24463,2
24464,0
24465,0
24466,2
24467,1
24468,1
24469,0
24470,3
24471,2
24472,0
24473,1
24474,0
24475,2
24476,0
24477,0
24478,1
24479,0
24480,0
24481,1
24482,0
24483,1
24484,0
24485,0
24486,1
24487,0
24488,0
24489,0
24490,3
24491,0
24492,1
24493,1
24494,0
24495,0
24496,3
24497,0
24498,0
24499,0
24500,0
24501,0
24502,0
24503,0
24504,1
24505,0
24506,0
24507,0
24508,0
24509,3
24510,1
24511,0
24512,1
24513,1
24514,1
24515,2
24516,0
24517,0
24518,1
24519,0
24520,1
24521,0
24522,1
24523,1
24524,1
24525,1
24526,0
24527,0
24528,1
24529,1
24530,1
24531,1
24532,1
24533,0
24534,0
24535,0
24536,1
24537,0
24538,0
24539,2
24540,1
24541,1
24542,2
24543,0
24544,2
24545,0
24546,0
24547,0
24548,0
24549,0
24550,3
24551,0
24552,1
24553,1
24554,0
24555,1
24556,0
24557,0
24558,0
24559,0
24560,0
24561,1
24562,0
24563,3
24564,0
24565,2
24566,0
24567,1
24568,1
24569,1
24570,1
24571,1
24572,0
24573,1
24574,0
24575,0
24576,0
24577,1
24578,1
24579,0
24580,0
24581,0
24582,0
24583,0
24584,1
24585,6
24586,1
24587,0
24588,1
24589,1
24590,0
24591,0
24592,0
24593,1
24594,1
24595,0
24596,1
24597,0
24598,0
24599,1
24600,1
24601,0
24602,0
24603,1
24604,1
24605,0
24606,0
24607,0
24608,1
24609,2
24610,0
24611,0
24612,1
24613,0
24614,1
24615,1
24616,1
24617,1
24618,0
24619,1
24620,1
24621,0
24622,1
24623,0
24624,0
24625,1
24626,1
24627,1
24628,0
24629,0
24630,0
24631,0
24632,1
24633,1
24634,1
24635,1
24636,0
24637,0
24638,2
24639,1
24640,0
24641,3
24642,1
24643,0
24644,1
24645,0
24646,0
24647,1
24648,0
24649,1
24650,0
24651,3
24652,1
24653,0
24654,1
24655,1
24656,2
24657,0
24658,1
24659,0
24660,1
24661,0
24662,1
24663,0
24664,6
24665,0
24666,1
24667,0
24668,0
24669,0
24670,0
24671,0
24672,1
24673,2
24674,0
24675,0
24676,1
24677,0
24678,2
24679,3
24680,0
24681,0
24682,0
24683,2
24684,0
24685,1
24686,0
24687,1
24688,2
24689,0
24690,1
24691,1
24692,1
24693,0
24694,0
24695,0
24696,0
24697,1
24698,1
24699,0
24700,1
24701,1
24702,5
24703,1
24704,0
24705,1
24706,1
24707,1
24708,1
24709,0
24710,0
24711,0
24712,1
24713,1
24714,1
24715,0
24716,1
24717,1
24718,0
24719,1
24720,0
24721,1
24722,0
24723,2
24724,0
24725,0
24726,0
24727,1
24728,0
24729,0
24730,1
24731,1
24732,0
24733,2
24734,0
24735,0
24736,1
24737,0
24738,1
24739,1
24740,1
24741,1
24742,1
24743,0
24744,0
24745,0
24746,1
24747,0
24748,0
24749,1
24750,0
24751,0
24752,1
24753,0
24754,0
24755,0
24756,0
24757,0
24758,1
24759,1
24760,1
24761,1
24762,1
24763,1
24764,1
24765,0
24766,0
24767,0
24768,1
24769,0
24770,0
24771,1
24772,1
24773,0
24774,0
24775,6
24776,0
24777,0
24778,2
24779,0
24780,0
24781,0
24782,0
24783,0
24784,0
24785,1
24786,0
24787,1
24788,2
24789,0
24790,1
24791,0
24792,0
24793,2
24794,1
24795,1
24796,0
24797,1
24798,0
24799,1
24800,1
24801,1
24802,1
24803,0
24804,1
24805,1
24806,1
24807,0
24808,3
24809,0
24810,1
24811,0
24812,0
24813,0
24814,0
24815,0
24816,1
24817,1
24818,1
24819,0
24820,0
24821,1
24822,0
24823,0
24824,1
24825,1
24826,1
24827,1
24828,1
24829,0
24830,0
24831,0
24832,1
24833,1
24834,0
24835,0
24836,1
24837,1
24838,0
24839,1
24840,0
24841,0
24842,1
24843,0
24844,1
24845,2
24846,0
24847,1
24848,0
24849,1
24850,0
24851,2
24852,1
24853,0
24854,0
24855,1
24856,1
24857,1
24858,0
24859,1
24860,0
24861,0
24862,0
24863,0
24864,0
24865,0
24866,1
24867,0
24868,1
24869,0
24870,0
24871,0
24872,2
24873,1
24874,0
24875,1
24876,0
24877,1
24878,1
24879,1
24880,0
24881,1
24882,1
24883,0
24884,0
24885,0
24886,1
24887,0
24888,1
24889,1
24890,0
24891,1
24892,0
24893,1
24894,3
24895,0
24896,1
24897,1
24898,1
24899,1
24900,1
24901,2
24902,1
24903,0
24904,1
24905,0
24906,0
24907,0
24908,1
24909,0
24910,3
24911,0
24912,0
24913,0
24914,0
24915,2
24916,0
24917,0
24918,0
24919,1
24920,0
24921,0
24922,0
24923,1
24924,2
24925,0
24926,0
24927,0
24928,1
24929,0
24930,1
24931,0
24932,1
24933,1
24934,1
24935,1
24936,1
24937,0
24938,1
24939,1
24940,0
24941,1
24942,1
24943,0
24944,0
24945,1
24946,1
24947,0
24948,5
24949,1
24950,0
24951,0
24952,0
24953,0
24954,1
24955,1
24956,1
24957,1
24958,1
24959,2
24960,0
24961,1
24962,0
24963,0
24964,0
24965,1
24966,0
24967,1
24968,1
24969,3
24970,1
24971,0
24972,0
24973,1
